100617	Mayweather	7
100617	Floyd_Mayweather_Jr._vs._Juan_Manuel_Márquez	6
100617	Floyd_Mayweather_Jr.	5
100617	Floyd_Mayweather_Jr._vs._Ricky_Hatton	4
100617	Floyd_Mayweather_Jr._vs._Marcos_Maidana_II	3
100617	Carlos_Rios	2
100617	Floyd_Mayweather_Jr._vs._Marcos_Maidana	1
100617	Tony_Pep	0
100659	Tangled_(disambiguation)	9
100659	Tangled:_The_Video_Game	8
100659	Grevillea_flexuosa	7
100659	Tangled_Trails	6
100659	With_a_Tangled_Skein	5
100659	The_Tangled_Skein	4
100659	Tangled_Hearts	3
100659	The_Last_of_the_Jedi:_A_Tangled_Web	2
100659	Wycliffe_and_the_Tangled_Web	1
100659	Tangled_Wool	0
100781	Beanie_Feldstein	9
100781	The_Derby_Stallion	8
100781	Efron	7
100781	Miracle_Run	6
100781	Melinda's_World	5
100781	17_Again_(film)	4
100781	The_Greatest_Showman	3
100781	Abby_Walker	2
100781	Leslie_Wing	1
100781	That_Awkward_Moment	0
100785	Book_of_Mormon_characters	9
100785	Book_of_Mormon_(disambiguation)	8
100785	Shiz	7
100785	List_of_Book_of_Mormon_groups	6
100785	Outline_of_the_Book_of_Mormon	5
100785	Proposed_Book_of_Mormon_geographical_setting	4
100785	The_Book_of_Mormon_and_the_King_James_Bible	3
100785	Hill_Shim	2
100785	Book_of_Mormon_witnesses	1
100785	Waters_of_Mormon	0
100788	Sky_UK	9
100788	Freesat_from_Sky	8
100788	Daniel_Pinto_(financier)	7
100788	Sky_plc	6
100788	Sky_Midnight_News	5
100788	Sky_News_Radio	4
100788	Borland's_Trustee_v_Steel_Bros_&_Co_Ltd	3
100788	Victor_Adebodun	2
100788	Sky_News	1
100788	Acetrax	0
100795	Eurotas_(river)	9
100795	Eurotas	8
100795	Černý_potok	7
100795	Evrotas_(municipality)	6
100795	Cauquenes_River	5
100795	Sellasia	4
100795	River_dragonet	3
100795	Barak_River	2
100795	Yambou_River	1
100795	Homathko_River	0
100852	Macron	9
100852	Emmanuel_Macron,_les_coulisses_d’une_victoire	8
100852	Jean-Michel_Macron	7
100852	Laurence_Auzière-Jourdan	6
100852	List_of_international_presidential_trips_made_by_Emmanuel_Macron	5
100852	Authie,_Somme	4
100852	Brigitte_Macron	3
100852	Emmanuel_Macron	2
100852	Philippe_Government	1
100852	List_of_spouses_or_partners_of_the_President_of_France	0
100893	Uranium_sulfate	9
100893	Uranium_hexachloride	8
100893	Uranium_phosphate	7
100893	Uranium_monophosphide	6
100893	ARMZ_Uranium_Holding	5
100893	Martin_Lake_(Saskatchewan)	4
100893	Uranium(III)_chloride	3
100893	Uranium_disilicide	2
100893	Uranium_borohydride	1
100893	Bohodou	0
101008	Camp_Flog_Gnaw	9
101008	Tyler,_The_Creator	8
101008	Odd_Future	7
101008	Odd_Future_Records	6
101008	Bastard_(Tyler,_The_Creator_album)	5
101008	MellowHigh_(album)	4
101008	Gnaw	3
101008	Earl_Sweatshirt	2
101008	The_Odd_Future_Tape	1
101008	Marriage_Boot_Camp	0
101014	Emperor_Norton	9
101014	The_Emperor's_Bridge_Campaign	8
101014	The_Cat_Who'll_Live_Forever	7
101014	The_Cat_Who_Went_to_Paris	6
101014	David_Lester_Richardson	5
101014	Emperor_Norton_in_popular_culture	4
101014	Krushna_Chandra_Kar	3
101014	Frederick_Coombs	2
101014	L'Empereur_Smith	1
101014	Pestilence_(comics)	0
101017	The_Punisher_(1990_computer_game)	9
101017	The_Punisher_(1990_video_game)	8
101017	The_Punisher_(comics)	7
101017	Punisher_(disambiguation)	6
101017	The_Punisher_(2004_series)	5
101017	Lady_Punisher	4
101017	The_Punisher_(2004_score)	3
101017	The_Punisher_(2004_film)	2
101017	Punisher:_War_Zone_(2012_series)	1
101017	The_Punisher_War_Zone	0
101027	Mexican_League	9
101027	California_League	8
101027	Baseball_America_Minor_League_Player_of_the_Year_Award	7
101027	Bakersfield_Train_Robbers	6
101027	Interleague_Minor_League_Postseason_Series	5
101027	Prescott_Montezuma_Federals	4
101027	Douglas_Diablos	3
101027	Laredo_Broncos	2
101027	Monterey_Amberjacks	1
101027	Tucson_Saguaros	0
101062	Temple_Grandin_(film)	9
101062	The_Flock_(film)	8
101062	Grandin	7
101062	U_Turn_(1997_film)	6
101062	Claire_Danes	5
101062	Nick_Steele_(fashion_stylist)	4
101062	Animals_in_Translation	3
101062	Brigsby_Bear	2
101062	The_Rainmaker_(1997_film)	1
101062	Hug_machine	0
101111	I_Ain't_New_Ta_This	9
101111	New_Jack_Hustler_(Nino's_Theme)	8
101111	Corrupt_(1999_film)	7
101111	Ice-T's_Rap_School	6
101111	Aechmea_'Ice-T'	5
101111	Evil_E	4
101111	Gangsta_Rap_(album)	3
101111	The_Wrecking_Crew_(2000_film)	2
101111	Lethal_Weapon_(song)	1
101111	Greatest_Hits:_The_Evidence	0
101118	Sabir_Khan_(disambiguation)	9
101118	Munna_Michael	8
101118	Karar:_The_Deal	7
101118	Sabbir_Khan	6
101118	Baaghi_(2016_film)	5
101118	Heropanti	4
101118	Sabbir_Khan_(cricketer)	3
101118	Kambakkht_Ishq	2
101118	V._I._P._(1988_film)	1
101118	Hello_Brother_(1999_film)	0
101125	(8014)_1990_MF	9
101125	(85989)_1999_JD6	8
101125	Sphere_of_influence_(astrodynamics)	7
101125	PSR_B1620-26_b	6
101125	Quadrature_(astronomy)	5
101125	(444030)_2004_NT33	4
101125	PSR_B1257+12_A	3
101125	2015_KH162	2
101125	50000_Quaoar	1
101125	HD_202206_b	0
101142	Balibo	9
101142	Brothers_(1982_film)	8
101142	Taking_Sides_(play)	7
101142	Diurnea	6
101142	Smooth_infinitesimal_analysis	5
101142	Balibo_Five	4
101142	Fluzone	3
101142	Operation_Weeting	2
101142	Endoxyla_amphiplecta	1
101142	Sexual_Offences_Act_1993	0
10117	Barbarella	9
10117	Barbarella_(comics)	8
10117	Andhra_Kesari	7
10117	Barbarella_(rocket)	6
10117	Barbarella_(musical)	5
10117	Tommy_Barbarella	4
10117	Barbarella:_the_80's_Musical	3
10117	Barbarella_(film)	2
10117	On_a_Mission_(song)	1
10117	Barbarella_(song)	0
101176	I_Want_to_Know_What_Love_Is	9
101176	I_Know_What_Love_Isn't	8
101176	If_You_Want_My_Love_(disambiguation)	7
101176	Let's_Do_It_Again_(Leela_James_album)	6
101176	I_Don't_Know_What_It_Is	5
101176	I_Know_You_Want_Me	4
101176	You_Know_I_Love_You	3
101176	This_Is_What_I_Know_About_Being_Gigantic	2
101176	I_Don't_Know_What_You_Want_But_I_Can't_Give_It_Any_More	1
101176	I_Want_You_to_Know	0
10118	Barbarella	9
10118	Barbarella_(comics)	8
10118	Barbarella_(song)	7
10118	Barbarella_(musical)	6
10118	Barbarella_(rocket)	5
10118	Barbarella_(film)	4
10118	Francis_Duehay	3
10118	Tommy_Barbarella	2
10118	Barbarella's	1
10118	Barbarella:_the_80's_Musical	0
101224	The_Maze_(2010_film)	9
101224	Maze_(surname)	8
101224	The_Maze_Runner_(disambiguation)	7
101224	Maze_River	6
101224	The_Man_in_the_Maze	5
101224	Maze_(band)	4
101224	Love_in_a_Maze_(disambiguation)	3
101224	Maze_Featuring_Frankie_Beverly_(album)	2
101224	Maze:_Secret_Love	1
101224	Al_Rostamani_Maze_Tower	0
101300	List_of_Michelin_starred_restaurants_in_the_San_Francisco_Bay_Area	9
101300	Lists_of_San_Francisco_Bay_Area_topics	8
101300	San_Francisco_Bay_Ferry	7
101300	List_of_San_Francisco_Bay_Area_writers	6
101300	NBC_Sports_Bay_Area	5
101300	San_Francisco_Bay_Area_Council	4
101300	Sikh_Center_of_San_Francisco_Bay_Area	3
101300	List_of_bands_from_the_San_Francisco_Bay_Area	2
101300	Bay_Area_(disambiguation)	1
101300	Lynette_Sweet	0
101462	The_Invisible_Man's_Revenge	9
101462	The_Invisible_Man_(TV_series)	8
101462	Griffin_(The_Invisible_Man)	7
101462	Abbott_and_Costello_Meet_the_Invisible_Man	6
101462	The_Invisible_Man_(film)	5
101462	Shock_Theater	4
101462	The_Invisible_Woman_(1940_film)	3
101462	The_Invisible_Man	2
101462	Memoirs_of_an_Invisible_Man	1
101462	Invisible_Agent	0
101473	Road_Between	9
101473	Caitlin_Hale	8
101473	Lucy_Hale	7
101473	Sorority_Wars	6
101473	Ruth_Hale_(feminist)	5
101473	Dude_(film)	4
101473	Lucy_Lambert_Hale	3
101473	Samuel_Hale	2
101473	Aria_Montgomery	1
101473	Hale_(given_name)	0
10151	Wink_toolkit	9
10151	Symobi	8
10151	Operating_context	7
10151	MicroB	6
10151	Operational_context	5
10151	JY-8_Radar	4
10151	Foodie.fm	3
10151	Nokia_6233	2
10151	Mobile_operating_system	1
10151	OpenZaurus	0
101528	Guthrie_Theater	9
101528	Rolling_bridge	8
101528	Guthrie,_Angus	7
101528	Guthrie_rolling_bridge	6
101528	Guthrie_Common_School_District	5
101528	South_Guthrie,_Tennessee	4
101528	Carnegie_Library_(Guthrie,_Oklahoma)	3
101528	Balfour–Guthrie_Building	2
101528	Thinking_of_Woody_Guthrie	1
101528	So_Long,_It's_Been_Good_to_Know_Yuh	0
101552	Book_of_Mormon_(disambiguation)	9
101552	Jared_(disambiguation)	8
101552	List_of_Book_of_Mormon_groups	7
101552	List_of_awards_and_nominations_received_by_Scott_Rudin	6
101552	Amoron	5
101552	Waters_of_Mormon	4
101552	Lehi	3
101552	Larry_Hochman	2
101552	The_Book_of_Mormon_and_the_King_James_Bible	1
101552	Book_of_Mormon_witnesses	0
101553	Huxley_on_Huxley	9
101553	Beyond_the_Mexique_Bay	8
101553	Literature_and_Science	7
101553	Dana_Sawyer	6
101553	Ends_and_Means	5
101553	Science,_Liberty_and_Peace	4
101553	Point_Counter_Point	3
101553	The_Art_of_Seeing	2
101553	Two_or_Three_Graces	1
101553	Time_Must_Have_a_Stop	0
101565	Dilkash_Pakistan	9
101565	Pakistan_Refinery	8
101565	UrduPoint	7
101565	2017_Census_in_Pakistan	6
101565	Tamgha-e-Imtiaz	5
101565	UTV_Pakistan	4
101565	Jinnah_Naval_Base	3
101565	Pakistan_Cycling_Federation	2
101565	All_Pakistan_Textile_Mills_Association	1
101565	Felis_margarita_scheffeli	0
101619	List_of_international_goals_scored_by_Ronaldinho	9
101619	Ronaldinho	8
101619	Ronaldo_Rodrigues_de_Jesus	7
101619	List_of_international_goals_scored_by_Zico	6
101619	Cássio_Barros	5
101619	List_of_international_goals_scored_by_Neymar	4
101619	List_of_Japan_national_football_team_hat-tricks	3
101619	List_of_Italy_national_football_team_hat-tricks	2
101619	Joaquim_Dinis	1
101619	Ronaldinho_Gaucho's_Team	0
101638	Greenville_Light_Opera_Works	9
101638	GLOW_(TV_series)	8
101638	Generative_Linguistics_in_the_Old_World	7
101638	Olmos_y_Robles	6
101638	List_of_streams_of_Antigua_and_Barbuda	5
101638	San_Marino_women's_national_football_team	4
101638	Ladies_Professional_Wrestling_Association	3
101638	Norfolk_SharX	2
101638	Public_Forces_of_Costa_Rica	1
101638	List_of_wadis_of_the_United_Arab_Emirates	0
101656	Mark_Bramble	9
101656	List_of_awards_and_nominations_received_by_Scott_Rudin	8
101656	Lisa_Kron	7
101656	Robert_Lopez	6
101656	Tony_Award_for_Best_Book_of_a_Musical	5
101656	Tony_Award_for_Best_Director	4
101656	Book_of_Mormon_(disambiguation)	3
101656	Tony_Award_for_Best_Author	2
101656	Anne_Garefino	1
101656	Harvey_Fierstein	0
101668	Bobby_and_the_Midnites_(album)	9
101668	Dick's_Picks_Volume_5	8
101668	Go_to_Heaven	7
101668	The_Grateful_Dead_Family_Album	6
101668	Postcards_of_the_Hanging	5
101668	Garcia_Plays_Dylan	4
101668	Go_Ahead_(band)	3
101668	Bob_Bralove	2
101668	Live_at_Hampton_Coliseum	1
101668	Brent_Mydland	0
101680	Paul_Cronin	9
101680	Grease_Creek	8
101680	Supernatural	7
101680	Scarce_Grease,_Alabama	6
101680	Sandy_(Grease_song)	5
101680	List_of_Reading_F.C._seasons	4
101680	Not_out	3
101680	Grease	2
101680	Grease_(lubricant)	1
101680	Burundi_at_the_Paralympics	0
101702	My_Girl_(film)	9
101702	Nicholas'_Gift	8
101702	The_Fog	7
101702	Amazing_Grace_and_Chuck	6
101702	Laurie_Strode	5
101702	Love_Letters_(1984_film)	4
101702	Jamie_Lloyd	3
101702	Perfect_(film)	2
101702	Jamie_Lee_Curtis	1
101702	Terror_Train	0
101795	The_Oregon_Duck	9
101795	Donald's_Happy_Birthday	8
101795	Donald_Duck_(disambiguation)	7
101795	Donald_Duck	6
101795	Donald_Duck_and_the_Gorilla	5
101795	Officer_Duck	4
101795	Lucky_Number_(Disney)	3
101795	Donald_Duck_Adventures	2
101795	List_of_Donald_Duck_universe_characters	1
101795	The_Autograph_Hound	0
101808	Granite_Peak-Northwest_Peak	9
101808	GMC_Granite	8
101808	Kashmir_white_granite	7
101808	Granite,_Montana	6
101808	Granite_(disambiguation)	5
101808	Granite,_Wyoming	4
101808	Lincoln_Place_(Granite_City)	3
101808	Granite_Mountain_Air_Station	2
101808	Granite_Creek_townsite,_British_Columbia	1
101808	The_Granite_Tower	0
101821	Daenerys_Targaryen	9
101821	Rosie_Mac	8
101821	Viserys_Targaryen	7
101821	Missandei	6
101821	List_of_A_Song_of_Ice_and_Fire_characters	5
101821	Olenna_Tyrell	4
101821	Dothraki_language	3
101821	First_of_His_Name	2
101821	A_Scholar's_Feast	1
101821	Themes_in_A_Song_of_Ice_and_Fire	0
101845	Kuklinski	9
101845	Richard_Kuklinski	8
101845	The_Iceman_(film)	7
101845	The_Last_Outlaw_(1927_film)	6
101845	Actual_innocence	5
101845	Sawan_Biang	4
101845	Eight_O'Clock_Walk	3
101845	6,000_Enemies	2
101845	Hogan's_Alley_(video_game)	1
101845	Concerning_Mr._Martin	0
101883	Robert_Singer	9
101883	Seven_Deadly_Arts_with_Akshay_Kumar	8
101883	Gary_Singer	7
101883	Robert_Singer_(producer)	6
101883	Şaban_Özdemir	5
101883	Dark_Ride_(film)	4
101883	L.A._Hair	3
101883	Singer_(disambiguation)	2
101883	Spirit_Television	1
101883	Robert_Singer_(Jewish_leader)	0
101906	F.C._United_of_Manchester	9
101906	Manchester_Township,_Freeborn_County,_Minnesota	8
101906	1983_FA_Cup_Final	7
101906	1956_FA_Charity_Shield	6
101906	Manchester_United_F.C._Reserves_and_Academy	5
101906	2008_FINA_World_Swimming_Championships_(25_m)	4
101906	Mohammed_Yasser	3
101906	1967–68_Football_League_First_Division	2
101906	List_of_companies_based_in_Greater_Manchester	1
101906	Manchester_United_F.C._league_record_by_opponent	0
101932	Swiftfox	9
101932	Firefox_Down	8
101932	XUL	7
101932	Timberwolf_(web_browser)	6
101932	Firefox_Sync	5
101932	GNU_IceCat	4
101932	Tab_Mix_Plus	3
101932	Firefox_3.6	2
101932	Netstep	1
101932	FireFTP	0
101985	Vashon_Glaciation	9
101985	The_Ice_Sheet_at_Ogden	8
101985	Glacial_Lake_Columbia	7
101985	Corner_Glacier	6
101985	Patagonian_Ice_Sheet	5
101985	Dorthe_Dahl-Jensen	4
101985	MacAyeal_Ice_Stream	3
101985	Nansen_Ice_Sheet	2
101985	Kamb_Ice_Stream	1
101985	Withrow,_Washington	0
102003	Avatar:_The_Last_Airbender_–_The_Promise	9
102003	Avatar:_The_Last_Airbender_–_The_Rift	8
102003	Clock_Without_Hands	7
102003	The_Last_Sontaran	6
102003	The_Last_Song_(film)	5
102003	Last_Song_(Edward_Bear_song)	4
102003	Shakespeare_and_the_Goddess_of_Complete_Being	3
102003	Heavy_Music	2
102003	The_Last_Outlaw_(1919_film)	1
102003	Yu_Yunwen	0
102019	UC_San_Diego_School_of_Medicine	9
102019	International_medical_graduate	8
102019	University_of_Liverpool_School_of_Medicine	7
102019	University_of_Saskatchewan_College_of_Medicine	6
102019	Medical_centers_in_the_United_States	5
102019	Siberian_State_Medical_University	4
102019	Korea_University_College_of_Medicine	3
102019	Leonard_M._Miller_School_of_Medicine	2
102019	UBC_Faculty_of_Medicine	1
102019	Faculty_of_Medicine,_Diponegoro_University	0
102020	Elk_Cove_(Oregon)	9
102020	Mount_Mitchell_(Oregon)	8
102020	Hood_River_(Oregon)	7
102020	Badger_Creek_Wilderness	6
102020	Mount_Hood_(disambiguation)	5
102020	Hood_River_Valley	4
102020	Mount_Hood_Parkdale,_Oregon	3
102020	Lost_Lake_(Hood_River_County,_Oregon)	2
102020	Mount_Hood,_Oregon	1
102020	Timberline_Trail	0
102038	Raunch_aesthetics	9
102038	Artmedia	8
102038	Populist_(disambiguation)	7
102038	Free_trade_debate	6
102038	Apollo_archetype	5
102038	Everyday_Aesthetics	4
102038	Applied_aesthetics	3
102038	Yuly_Aykhenvald	2
102038	Experimental_aesthetics	1
102038	Aesthetic_Theory	0
102079	Zoey_Deutch	9
102079	Vampire_Academy	8
102079	Madelyn_Deutch	7
102079	Deutch	6
102079	The_Year_Of_Spectacular_Men	5
102079	Vampire_Academy_(novel)	4
102079	Last_Sacrifice	3
102079	Vampire_Academy_(film)	2
102079	Vincent-N-Roxxy	1
102079	Breanna_Yde	0
102120	Night_of_the_Living_Dead:_Darkest_Dawn	9
102120	Night_of_the_Living_Dead:_Resurrection	8
102120	Birth_of_the_Living_Dead	7
102120	Jeff_Broadstreet	6
102120	Night_of_the_Living_Dead_(film_series)	5
102120	Night_of_the_Living_Bread	4
102120	Escape_of_the_Living_Dead	3
102120	Night_of_the_Living_Dead_3D:_Re-Animation	2
102120	Survival_of_the_Dead	1
102120	Night_of_the_Nearly_Dead	0
102161	Shannon_Lee	9
102161	Shannon,_Mississippi	8
102161	Enter_the_Eagles	7
102161	Shannon_Lee_Dawdy	6
102161	Private_Obsession	5
102161	I_Am_Bruce_Lee	4
102161	Lee_County_School_District_(Mississippi)	3
102161	Robert_Shannon_(disambiguation)	2
102161	High_Voltage_(1997_film)	1
102161	The_Bazura_Project	0
102173	Embryonic_Journey_(album)	9
102173	Dave's_Picks_Volume_6	8
102173	Embryonic_Journey	7
102173	Gram_Parsons_Archives_Vol.1:_Live_at_the_Avalon_Ballroom_1969	6
102173	Bob_Bralove	5
102173	Tom_Constanten	4
102173	Deadhead	3
102173	The_White_EP_(Pop-O-Pies_EP)	2
102173	Pickin'_on_the_Grateful_Dead:_A_Tribute	1
102173	Heroes_of_Woodstock_Tour	0
102297	Exotic_Birds	9
102297	Exotic_Birds_and_Fruit	8
102297	Andy_Kubiszewski	7
102297	The_Innocent_(band)	6
102297	Miss_Exotic_World_Pageant	5
102297	Fungal_Genetics_Stock_Center	4
102297	Phantasy_Theater	3
102297	Journal_of_Exotic_Pet_Medicine	2
102297	The_Alter_Boys	1
102297	Burlesque_Hall_of_Fame	0
102303	Bank_of_America_Merrill_Lynch	9
102303	Merrill_Edge	8
102303	Bank_of_America	7
102303	Jamuna_Bank	6
102303	Bank_of_Holland	5
102303	Piraeus_Bank_Beograd	4
102303	NatWest	3
102303	P&N_Bank	2
102303	Electronic_Recording_Machine,_Accounting	1
102303	Liberty_Bell_Bank	0
102417	The_Hunger_Games_(disambiguation)	9
102417	List_of_accolades_received_by_The_Hunger_Games_film_series	8
102417	The_Hunger_Games:_Mockingjay	7
102417	List_of_The_Hunger_Games_characters	6
102417	Mockingjay_(disambiguation)	5
102417	Color_Force	4
102417	The_Hunger_Games	3
102417	Fictional_universe_of_The_Hunger_Games	2
102417	Peeta_Mellark	1
102417	Mockingjay	0
102418	The_Hunger_Games_(disambiguation)	9
102418	List_of_accolades_received_by_The_Hunger_Games_film_series	8
102418	The_Hunger_Games:_Mockingjay	7
102418	List_of_The_Hunger_Games_characters	6
102418	Mockingjay_(disambiguation)	5
102418	Color_Force	4
102418	The_Hunger_Games	3
102418	Fictional_universe_of_The_Hunger_Games	2
102418	Peeta_Mellark	1
102418	Mockingjay	0
102523	Grease_monkey	9
102523	Grease_(lubricant)	8
102523	Sandy_(Grease_song)	7
102523	Grease_Creek	6
102523	Grease	5
102523	Grease_trucks	4
102523	Grease_(video_game)	3
102523	Grease_(song)	2
102523	Grease_Dance	1
102523	Sierra_Leone_at_the_Commonwealth_Games	0
102528	Personality_of_the_year	9
102528	Journal_of_Personality_Assessment	8
102528	European_Journal_of_Personality	7
102528	Journal_of_Personality	6
102528	Swedish_Universities_Scales_of_Personality	5
102528	Personality_development_disorder	4
102528	Kalka	3
102528	Personality_(disambiguation)	2
102528	Social_Psychological_and_Personality_Science	1
102528	Personality_Plus_(novel)	0
102540	Railserve_Leaf	9
102540	Annabelle:_Creation	8
102540	Rose,_Nebraska	7
102540	Raven-Symoné_(album)	6
102540	Édouard_Séguin	5
102540	Thurgood_Marshall_Academy	4
102540	Artemus_James	3
102540	Annabelle_(doll)	2
102540	Annabelle_Serpentine_Dance	1
102540	U-No_Bar	0
102583	2013_Africa_Cup_of_Nations	9
102583	Africa_Futsal_Cup_of_Nations	8
102583	1988_African_Cup_of_Nations	7
102583	Africa_U-17_Cup_of_Nations	6
102583	2023_Africa_Cup_of_Nations	5
102583	Cup_of_Nations	4
102583	Africa_Cup_of_Nations	3
102583	2019_Africa_Cup_of_Nations	2
102583	2015_Africa_Cup_of_Nations_Final	1
102583	Equatorial_Guinea_national_football_team	0
102594	Evolution_Skateboarding	9
102594	Periodic_point	8
102594	DTIME	7
102594	Inkjet_refill_kit	6
102594	Sum_certain	5
102594	Solar_map	4
102594	Musala	3
102594	Likelemba	2
102594	Fuel_Direct	1
102594	Translation_operator_(quantum_mechanics)	0
102600	Sausage_(disambiguation)	9
102600	Lone_Sausage	8
102600	FrameGang	7
102600	HotDog	6
102600	Sausage_(band)	5
102600	Sausage_(album)	4
102600	Wiggle_(song)	3
102600	Labour_Leave	2
102600	Sausage_Race	1
102600	Sausage_factory	0
10261	Macedonian_Wikipedia	9
10261	German_Wikipedia	8
10261	Polish_Wikipedia	7
10261	Georgian_Wikipedia	6
10261	Vietnamese_Wikipedia	5
10261	English_Wikipedia	4
10261	Catalan_Wikipedia	3
10261	Spanish_Wikipedia	2
10261	Latvian_Wikipedia	1
10261	Dutch_Wikipedia	0
10262	Macedonian_Wikipedia	9
10262	German_Wikipedia	8
10262	Polish_Wikipedia	7
10262	Georgian_Wikipedia	6
10262	Vietnamese_Wikipedia	5
10262	English_Wikipedia	4
10262	Catalan_Wikipedia	3
10262	Spanish_Wikipedia	2
10262	Latvian_Wikipedia	1
10262	Dutch_Wikipedia	0
102636	Hollow_Tree	9
102636	Stanley_Park_(disambiguation)	8
102636	Stanley_station	7
102636	Stanley_Park_Aerodrome	6
102636	Stanley_Park_Ecology_Society	5
102636	Beaver_Lake_(Vancouver)	4
